2229978,591,1279,0,25,6
136257384,591,1199,0,19,11
39450685,591,2277,2,113,23
18216389,591,1475,2,30,13
132927997,590,1691,16,24,19
73104480,590,798,301,8,0
79401882,590,1258,13,6,10
48932578,590,1476,14,3,21
3153929,590,1841,74,156,73
44037373,590,1527,49,112,32
18978709,590,1211,5,1,5
20355886,590,1526,1,31,12
122475253,590,1968,0,45,1
86958151,590,816,5,0,3
10529985,589,895,0,1,2
137551219,589,1360,2,51,17
19138477,588,1230,0,60,8
30364697,588,1273,1,32,4
105359649,588,1539,21,4,28
73758350,587,1230,0,63,13
124441327,587,1255,25,2,0
115036475,587,1565,23,90,14
76099041,587,1251,4,0,5
133887741,587,1676,91,9,9
129049292,587,1604,61,42,23
132399713,586,1582,67,5,11
52083718,586,1255,1,43,22
128589161,586,1548,15,97,49
141042177,586,1332,257,9,6
117604582,586,1152,0,53,18
92688126,585,961,30,1,1
37252955,585,1348,1,57,14
53332172,585,1504,13,31,9
75607264,584,1413,0,42,2
97641695,584,1379,1,44,3
112428019,584,1718,125,0,14
58308741,583,951,25,130,9
18444881,583,1384,0,127,80
2336350,583,1651,45,47,22
109802727,583,1615,1,96,22
124540340,583,1533,1,29,4
87862660,583,1417,1,31,5
81770873,582,1422,36,28,46
30956480,582,1403,1,33,13
16037264,582,1315,2,16,8
42117103,582,1920,36,26,20
18102896,581,1383,16,15,15
114093476,581,1125,59,0,2
79046175,581,1701,2,153,67
86385789,581,1399,2,78,10
92518643,581,2371,0,264,65
57487865,580,1661,19,15,20
89040341,580,1753,0,39,10
20697861,580,1164,0,19,8
119474010,580,1665,1,36,8
121300305,580,1500,8,8,10
40029310,579,1511,13,72,15
57147852,579,2115,2,75,34
43252806,579,1297,15,7,8
105383909,579,968,13,49,9
126269661,579,1237,37,23,16
134622261,579,1418,17,13,6
83440180,579,1595,94,10,33
59348943,578,1231,0,30,11
72916232,578,1270,1,60,12
45846277,578,1752,2,39,7
111763897,578,1819,26,83,29
61627214,578,1645,1,84,22
128825158,577,1242,20,6,11
71073370,577,1490,1,104,42
52316204,577,1361,3,1,2
73570970,577,1246,4,42,34
26318350,577,1028,0,66,0
99820815,576,1349,0,57,17
106760980,576,1431,4,35,16
116418712,576,1298,13,24,37
29724390,576,1515,34,45,24
111207907,576,1570,75,25,30
31448191,575,1158,6,13,8
87468263,575,1670,0,27,6
63580104,575,1300,13,1,2
36173264,575,1218,32,10,22
1593847,575,1403,2,27,11
112624474,575,1769,3,101,12
80485189,574,1218,24,68,0
138099149,574,1337,0,30,33
112235322,574,1401,4,64,18
42012301,574,1311,3,11,3
37213199,574,1368,2,10,10
115711412,574,1492,16,0,9
126147556,574,1652,93,4,14
27746727,574,1308,0,13,6
608319,573,1580,49,7,17
42508281,573,1438,1,52,13
87756612,573,1417,23,49,4
55532702,573,1416,148,6,4
6398552,573,1749,70,78,31
104383253,573,1601,65,8,1
85758206,572,1118,0,28,9
112799347,572,1587,282,21,12
13853005,572,1150,34,8,37
46089966,572,1419,4,9,10
57081999,572,1289,26,37,32
26953831,572,1205,0,27,10
104361779,572,1600,42,25,14
108500427,571,1300,1,23,17
95487789,571,1194,3,9,8
68807063,571,1671,63,13,16
47156937,571,1772,73,175,43
115971384,571,1565,0,72,10
42190607,570,1687,0,83,35
14753857,570,1751,17,77,20
1678275,570,1334,0,9,14
119702401,570,1098,3,68,16
67409406,570,1745,56,1,11
117714678,570,1066,6,13,12
113877580,569,1202,0,15,5
91617266,569,1458,99,0,0
35661127,568,1351,0,43,13
6696585,568,1163,11,53,23
27169933,568,1349,0,5,5
93945234,568,1192,2,45,13
68985908,568,1182,1,16,6
51974486,568,1295,14,4,3
83987722,568,1290,0,15,0
100322225,568,1337,72,58,5
42085442,568,1277,3,4,6
75578463,567,1179,52,39,24
43543446,567,1280,10,48,18
94195097,567,1168,73,28,20
124176738,567,1928,29,72,21
141937697,567,1313,0,24,10
43725519,566,1366,215,71,9
86927679,566,1493,0,114,21
12161548,566,1517,5,51,21
67041167,566,1481,1,20,11
97397604,566,1413,13,37,15
77646698,566,1623,15,130,71
106212242,566,1482,126,27,3
72569694,566,1265,0,32,36
47697403,565,1173,6,25,31
69897311,565,1439,64,18,8
122714235,565,1276,3,18,16
69857444,565,1560,1,18,7
137418369,564,1253,4,112,19
90779806,564,1452,49,0,6
52235304,564,1233,2,30,13
113750678,564,1641,2,44,21
129538757,564,1289,0,21,21
47035700,563,1443,28,4,13
43349169,563,2100,200,44,12
121310717,563,1364,11,8,7
3727568,563,1563,12,3,16
51544071,563,1289,3,13,12
125830256,563,1471,0,28,2
115332996,562,1637,83,60,26
44449753,562,1237,39,3,5
54596791,562,1440,1,137,32
124624696,562,1619,32,6,17
90854936,562,1443,95,2,21
133338433,561,1415,17,36,52
4035167,561,1618,82,32,36
120659682,561,1527,32,39,12
116106398,561,1676,47,117,25
20012745,560,1544,1,84,21
17718430,560,1818,347,18,28
54593433,560,1412,0,31,8
55554272,560,1042,30,0,10
92342149,560,1507,3,24,6
91497151,560,1572,55,61,28
87424960,560,1241,0,68,12
62165273,560,1368,0,7,2
120731896,560,1348,19,77,9
139659471,560,1403,18,73,59
132523344,560,1624,1,12,5
130566743,559,1377,39,1,5
88148961,559,1643,52,38,10
73197333,559,1441,0,22,11
49133248,559,1071,0,41,7
42263738,559,1453,26,0,1
32056631,559,1403,12,9,15
6252398,559,1360,2,96,27
91542984,559,1764,7,205,27
97636554,559,1395,4,103,4
3401723,559,1778,2,37,16
5505823,559,1694,2,161,20
112933699,559,1663,81,65,85
15040272,559,1258,0,121,10
133930246,559,1498,1,96,18
97558969,559,1060,2,76,0
83621454,558,1450,1,111,23
14988418,558,1726,19,51,29
109523284,558,1451,12,8,22
92993610,558,1871,5,83,31
55398194,558,1305,48,4,4
53945792,558,1205,0,21,7
49267088,558,1498,80,49,20
60814339,558,928,2,38,17
64182182,558,1222,3,10,6
49379129,558,1540,6,52,8
96722216,557,1718,97,19,22
50750654,557,1016,21,2,4
122461063,557,1096,0,24,4
22425706,556,1770,1,50,16
100699909,556,1073,53,58,4
61861941,556,1185,21,5,4
57782645,556,1387,0,1,0
48849510,556,1470,2,88,20
82718372,556,1151,190,9,5
63105422,556,1087,0,13,10
134112652,555,1401,9,93,31
60957737,555,1432,203,9,18
132550854,555,1228,3,38,7
132240407,555,1111,221,7,27
139981807,555,1184,14,67,7
97924571,554,1662,21,72,25
140651197,554,1179,35,17,6
44093788,554,1193,0,16,3
66896733,554,1707,0,96,30
24654261,554,1029,0,66,18
90823472,554,1762,3,129,19
23769172,554,1260,0,89,14
85753848,554,1370,5,87,32
106239078,553,1158,8,73,25
19872414,553,1513,17,65,19
115798884,553,1105,23,57,5
121639326,553,1134,2,68,12
134200941,553,1317,2,30,11
90135444,553,1251,0,47,30
36135727,552,1261,75,7,2
31841087,552,1385,2,41,15
135012604,552,1128,24,37,39
73244758,552,1166,26,0,0
40329531,551,1371,1,29,8
72834349,551,1311,13,58,10
35099300,551,1640,15,43,96
67955998,551,1170,8,26,17
113360962,551,985,1,23,11
83300604,550,1416,18,15,6
129862703,550,1422,1,98,83
36113584,550,1258,1,50,12
18150397,549,1733,2,43,13
8934646,549,1310,0,59,31
73780361,549,1128,0,36,8
99781237,549,1388,0,51,7
82009033,549,1542,0,80,7
46438190,548,1457,16,3,4
60947053,548,1824,2,83,15
131528102,547,1854,151,2,25
56880110,547,860,72,0,6
17421307,547,1487,1,66,11
102175750,547,1462,4,41,16
84483427,546,1431,21,21,15
63999799,546,1565,2,34,22
42136535,546,1579,7,78,29
116937648,546,1409,4,108,17
86347479,546,1254,84,0,2
60223482,546,1388,2,15,10
28549120,546,1750,88,63,24
93138428,546,1071,0,8,0
93618357,546,1107,0,58,24
40674157,545,1681,0,16,27
80892984,545,1238,6,36,5
9550867,545,1178,2,49,6
66201870,545,1472,2,25,24
67952919,544,1126,8,28,6
4808540,544,1365,17,18,15
68196262,544,1495,80,0,4
36416298,544,938,18,14,0
95648313,544,1311,38,2,4
81929696,544,1262,0,1,5
44206795,543,1293,3,32,3
80943561,543,2085,31,74,32
51003537,543,1573,2,35,13
109359671,543,1332,3,18,3
80886503,542,1563,1,146,17
108615516,542,1220,6,106,5
60549556,542,1786,82,19,11
90851264,541,1533,57,54,33
71679761,541,1408,11,86,37
77483762,541,1519,1,115,33
65029092,541,1439,64,13,18
142391834,541,1349,10,51,18
34128627,541,1109,0,20,10
141529449,541,1552,33,130,36
85322350,541,1252,13,92,28
139882643,541,1710,96,107,20
17688736,541,1249,0,61,5
74340565,541,1670,0,88,7
34424467,540,1680,34,33,13
14141952,540,1329,76,0,4
95185553,540,1701,50,3,8
87464807,540,1631,4,83,26
46372358,540,1521,6,101,34
99778749,539,1400,1,69,18
125567994,539,1576,117,16,20
77377613,539,1634,0,61,4
61254078,539,1168,5,3,6
77253471,539,1346,1,26,28
72920921,538,839,84,4,2
24336749,538,1054,0,51,20
120343656,538,1076,1,23,19
90324696,538,1526,5,41,17
8033491,538,1532,25,15,8
58955161,538,1480,2,1,5
18204749,538,1238,1,14,15
141744589,538,1438,42,49,26
47012128,538,1601,4,36,5
29453063,537,1116,0,43,21
122794700,537,1206,0,19,18
4252230,537,1516,4,131,37
134297195,536,1100,0,66,27
36594355,536,1062,12,8,0
114189090,536,1263,0,8,21
69255224,536,1326,50,72,12
39260000,536,1282,1,12,6
99424857,536,1680,0,75,29
116634436,535,1214,24,19,8
39930241,535,1450,28,55,11
74022105,535,1252,3,60,33
109347031,535,1381,4,31,14
57071628,535,1153,0,74,16
19218807,535,1319,2,12,10
20458537,535,1220,12,21,18
130348050,534,1830,35,109,16
67833255,534,1665,2,66,11
40211861,534,1823,3,1,0
58771497,534,1373,1,76,21
17510838,534,1367,0,17,26
38345289,534,1219,3,1,7
4829764,533,1035,39,6,24
106504393,533,1534,0,2,9
74986748,533,1162,14,57,14
23501761,533,1366,0,104,12
92964519,533,1041,44,1,0
89819186,533,1136,1,49,29
55529547,533,1389,1,56,10
82478380,533,1453,87,51,11
11926956,533,1319,1,122,2
1535129,532,1749,123,37,25
93029303,532,1217,0,100,21
30258306,532,1420,5,20,5
78161252,532,1482,0,56,27
28189555,532,955,2,25,3
59236433,532,1099,34,3,11
142122487,531,684,0,7,10
49372972,531,1130,17,103,14
103426053,531,1109,21,15,8
115302478,531,1257,0,25,0
2604596,531,1226,136,3,2
122161280,531,1558,3,59,9
111201361,531,1160,19,34,15
91063218,531,1573,3,20,29
5096381,531,1136,2,83,39
142366327,531,1113,3,89,14
7071315,531,1182,6,11,13
67915350,530,1445,3,90,15
64387313,530,1115,165,99,58
99608737,530,1250,1,68,18
26678305,530,1122,115,9,0
129957620,530,1366,4,106,30
37821174,529,1277,24,10,17
19961647,529,1016,19,2,3
5185661,529,1260,0,37,10
109277485,529,1280,31,43,27
95663386,529,1201,2,23,20
68910801,529,1285,2,45,6
123020175,529,1128,1,21,0
1473160,529,1185,0,22,15
130887529,529,1263,30,17,28
35194603,529,1232,3,66,18
128266447,529,1124,63,12,4
123053379,528,1277,3,67,23
87567216,528,1423,21,24,7
17026631,528,1366,39,5,4
63693522,528,1302,1,43,26
130105225,528,1307,223,39,11
40523696,528,1769,168,132,19
99861945,527,1097,31,19,12
106126902,527,1410,2,39,14
72085229,527,1145,0,10,1
129152910,527,1301,2,13,1
5343879,527,1214,62,45,24
109518837,526,1482,1,41,0
107508914,526,1205,13,15,14
76372191,526,1562,7,24,20
60432494,526,1553,17,62,7
129618965,526,1119,79,52,7
83773318,526,1201,5,48,11
116661055,525,1287,0,50,22
112991940,525,1020,11,171,9
22083933,525,1267,2,1,13
129799740,525,1533,0,59,38
115476927,525,1129,368,20,0
119628427,524,1369,1,39,15
29320282,524,1473,3,32,0
34939780,524,1537,6,154,57
93945905,523,1394,45,42,39
101954510,523,1287,0,42,12
63421528,523,686,0,0,2
50707276,523,1775,275,10,40
138299981,523,1528,16,34,3
120484940,523,1429,48,47,34
128044065,523,1251,2,40,18
69873186,523,1356,0,39,28
4261840,522,1080,0,21,2
46953857,522,1355,6,106,7
39961041,522,1240,0,35,12
134375754,522,1305,1,25,7
98865756,522,1387,3,16,6
23569993,522,1290,3,90,22
104772634,522,1191,4,43,0
136970561,521,1130,15,0,2
3943164,521,1170,21,50,16
81914689,521,1153,0,68,14
18552045,521,1384,17,78,18
142072325,521,1284,33,124,16
27587447,521,1290,130,4,16
132144807,520,1490,0,138,7
82826846,519,810,0,20,10
81034501,519,823,0,19,0
141166480,519,1204,32,41,7
107642842,518,1693,170,17,9
15024343,518,1416,1,68,34
97276187,518,1232,8,22,15
118390819,518,1580,4,111,22
141712457,518,878,0,21,6
139545552,518,1492,10,64,30
59911103,518,1276,0,16,12
62048826,517,1404,1,36,5
15821508,517,1125,79,1,0
5065225,517,1524,40,39,37
27985047,517,1161,61,11,5
49892434,517,1062,9,19,4
120738063,516,840,0,19,0
88988555,516,1371,2,57,9
26956126,516,1276,37,6,6
88967913,515,1440,77,4,5
86947766,515,1177,1,24,1
11371458,515,1314,11,52,19
100660281,515,1098,3,33,12
72431214,515,1434,33,97,3
104568145,515,1137,1,39,2
115409546,515,1445,32,9,9
84427683,515,1426,5,30,37
11685194,515,1162,0,36,1
26873143,515,1110,0,40,13
32614467,514,1293,0,181,30
130232254,514,1084,56,31,13
19501801,514,1187,0,0,0
20915701,514,1207,0,33,2
112225904,513,1429,1,117,14
136335709,513,1355,5,10,7
31005284,513,1159,1,22,13
13381123,513,1065,4,16,0
107705620,513,1259,47,17,9
95233036,513,2097,162,97,14
22643943,513,1207,45,30,12
129077923,513,1605,2,60,31
116082939,512,1336,51,7,15
69997064,512,1563,51,68,39
87131842,512,1387,0,74,13
93447066,512,1212,1,38,18
18094645,512,1152,55,3,3
135263255,512,1141,2,29,10
25952883,512,1188,1,58,3
68816517,511,858,17,12,13
86289842,511,1267,0,78,7
52027356,511,1391,0,17,6
101101339,511,1127,2,86,7
22236550,511,1295,1,30,6
88836719,511,1165,136,76,14
71741339,511,1437,25,33,17
30867018,511,1215,0,48,15
18716126,511,1220,1,40,8
15865242,511,1462,1,44,20
120532813,511,1428,42,31,25
48182677,510,1299,0,95,74
111553769,510,1344,0,93,38
141931894,510,1013,8,2,6
84477254,510,1657,22,81,22
90759931,510,1377,47,0,10
89897300,510,1075,0,11,5
95507515,510,1594,2,152,26
108283616,509,1350,0,73,143
29234861,509,1260,1,14,6
105737977,509,1324,1,72,2
112083774,509,1187,3,75,9
26413884,509,1007,0,6,14
134230531,509,1621,21,89,21
30625414,509,1339,0,15,6
64244429,509,1112,0,33,5
54987533,509,1442,0,171,28
104588677,508,1062,17,6,7
28637703,508,1179,0,17,4
36287818,508,1453,7,11,10
15350277,508,1371,3,64,19
121976447,507,1092,0,13,1
72239230,507,1032,54,10,12
63246489,507,1302,2,74,12
6924144,507,980,68,7,12
139267543,507,1259,0,44,52
23731773,507,1119,3,74,19
65800700,506,1357,33,3,14
117359772,506,2013,70,11,17
66983676,506,1243,0,11,5
56485225,506,1559,1,114,32
120527330,506,1223,0,58,15
83893051,506,1144,12,4,7
102976052,505,1133,0,183,16
133178328,505,1071,2,40,19
72642726,505,2176,3,68,18
57509420,505,1115,16,85,13
45623941,505,1490,1,55,33
19498569,504,1041,40,0,0
4595356,504,1339,6,11,10
106894987,504,996,8,0,1
41873371,504,917,0,1,1
44203896,503,1092,37,94,15
110513785,503,897,1,16,4
42408320,503,1254,30,1,0
108726927,503,1535,68,29,6
87492408,503,1312,1,23,6
1001707,503,1278,1,43,9
112302017,503,1228,28,64,8
85590667,503,1303,0,13,6
53413854,503,1377,13,12,18
133854282,503,1401,71,138,52
83883018,503,1208,0,44,25
9711778,502,1080,0,69,51
627349,502,1066,0,35,6
87879859,502,1015,0,58,6
43086389,502,1308,33,18,9
80160053,502,1558,123,10,14
42563343,502,1447,5,11,2
112568846,501,1475,71,4,21
82886420,501,989,1,11,7
2682058,501,759,0,5,7
8447815,501,1223,49,40,25
48712563,500,1408,3,38,10
8143723,500,1026,57,36,0
62153331,500,1160,0,68,12
129680783,500,1160,18,2,3
60371446,499,1209,101,121,28
49078245,499,1118,3,3,28
139133668,499,1088,88,25,12
67037465,499,1125,1,53,8
98548707,499,1228,2,52,4
44148158,499,1382,1,22,2
32988961,499,1418,7,45,39
138810986,499,1203,1,131,28
103761429,499,978,0,49,15
72485275,499,1703,158,58,26
44920685,498,1467,5,69,15
20322481,498,1158,33,0,3
20143607,498,1175,2,43,3
54155618,498,1230,13,27,11
105364881,498,1087,71,1,6
114135365,498,1148,8,8,13
40439823,497,940,19,0,14
15671790,497,974,1,67,21
54456627,497,1194,0,95,3
59016682,497,1409,42,19,14
39876418,497,1167,2,30,16
81569286,497,1178,1,6,10
74189390,497,1177,1,19,7
59057916,497,1217,53,27,15
21119761,496,1353,2,24,24
135704176,496,1160,6,22,4
111815859,496,1236,11,3,7
83844936,496,1426,0,148,14
121717836,496,1129,80,6,10
42596499,496,1367,7,23,11
104560110,496,1365,12,14,6
115888024,496,1288,0,59,11
8182708,495,852,36,58,21
85939693,495,1467,45,18,11
25028602,495,793,5,1,2
61524802,495,1287,19,1,3
119707258,495,1070,1,0,13
76435949,494,1288,41,24,24
142152918,494,1301,18,8,2
42977680,494,1255,1,73,17
24773114,494,1129,2,32,9
77399157,494,1199,1,16,17
16721464,494,1460,42,149,99
38973173,494,1162,0,24,10
24861651,493,1078,43,41,33
116782939,493,1253,3,26,0
69784592,493,889,0,40,7
68627095,493,1393,81,0,11
82468751,493,1267,0,27,28
4734112,492,1341,1,14,22
105321705,492,1351,106,15,3
19560101,492,1477,24,22,26
96364205,492,1117,17,14,10
22031879,492,1171,0,36,6
30904698,492,1057,4,10,3
85525551,492,1343,3,61,18
72874817,492,1154,0,51,38
87855267,492,1407,3,92,20
17795033,492,1757,100,4,7
109326585,492,926,8,2,4
76136427,492,1144,1,14,4
64158384,492,1102,1,10,21
73467713,492,1159,1,55,20
91852772,491,1239,4,38,13
57412556,491,857,1,8,1
61061469,491,1397,3,82,91
84610959,491,965,23,6,4
102696987,490,1054,15,8,13
35254870,490,1143,10,7,10
100424208,490,982,3,24,13
113299928,490,1154,18,58,25
53791365,490,1600,91,4,12
131890646,490,1453,14,121,44
129451829,490,1207,20,151,9
46338408,490,1114,1,2,4
86699139,489,1280,153,1,2
55612331,489,1168,0,11,5
34123658,489,1361,10,32,21
142357865,489,1196,7,34,9
139749655,489,1093,78,19,26
108923111,488,1297,0,21,25
31183067,488,1061,46,7,5
83163209,488,1315,6,192,36
84420232,488,1106,13,2,0
54287784,488,1173,30,12,5
98158859,488,1182,56,44,27
109032631,488,1499,49,6,17
139759180,488,1553,1,27,5
83752120,488,1371,48,2,0
132228155,488,1046,2,27,5
72666008,487,910,0,76,30
136423378,487,959,0,6,15
78490633,487,1245,3,31,13
91992860,487,1285,46,4,9
50559550,487,1957,2,122,12
81270790,487,891,42,99,17
51275001,487,1059,0,55,0
18538455,486,1098,15,79,30
10751658,486,1538,8,7,11
3170687,486,1168,1,72,9
11583731,486,1217,5,38,19
43114655,486,1245,5,45,20
87904187,486,1156,23,9,16
132506811,486,1090,91,2,11
129999984,486,1276,59,25,5
56885499,486,1415,1,98,7
100014756,486,1316,2,60,13
139766625,485,1214,4,38,8
87612342,485,1209,11,56,26
18277781,485,1281,18,32,27
31224289,485,1589,98,37,48
7686058,485,1048,95,85,23
109040496,485,1175,110,22,5
14035158,484,1199,0,86,18
44247741,484,1301,0,115,11
68645886,484,1334,2,144,17
46563819,484,1131,16,10,10
86691882,484,1130,0,33,12
12404943,484,1314,4,40,10
49616948,484,1426,32,41,27
94602958,484,1083,0,65,4
138080575,484,1343,11,66,21
135745717,484,1096,2,4,6
63801698,484,938,13,54,14
117190540,484,1074,166,13,1
98430801,483,971,0,29,31
3889704,483,1148,29,54,34
91450392,483,1108,4,27,7
123005862,483,1299,1,0,11
80522255,483,1372,91,1,8
69994159,483,1151,0,30,12
110164603,483,1388,32,20,11
50639608,483,1008,36,1,0
3263428,482,1270,0,80,7
87721273,482,1199,2,44,7
14335938,482,1247,127,0,0
124782737,481,1280,34,28,39
25072444,481,1087,18,30,9
44445004,481,1028,2,7,11
22157865,481,1023,0,0,0
121925800,480,1271,2,112,59
87083920,480,1645,41,91,23
86532771,480,1207,7,4,6
56720510,480,928,3,2,0
138778775,480,1186,1,38,14
68375070,480,1031,5,100,26
139833156,480,1285,4,11,7
16898091,480,1172,0,10,4
116671529,480,1331,1,45,17
99712177,479,1381,1,58,8
77505473,479,1278,0,28,12
15992933,479,1198,0,95,8
103701413,479,1236,0,46,23
122650600,479,946,139,20,9
79412615,479,1054,84,8,16
35335724,479,1359,23,20,5
84502333,479,1117,2,1,3
24447145,479,1238,33,2,27
119897892,478,1252,5,36,16
83411510,478,914,5,9,1
116824384,478,1588,35,71,36
81515255,478,1670,2,120,10
100329603,478,1267,3,15,7
38252266,478,1106,18,19,16
36867812,478,1448,60,18,24
113377196,478,1358,1,7,5
24984550,477,1239,11,0,8
124244465,477,1269,139,3,3
130627239,477,1263,32,63,26
10624647,477,1377,0,0,5
107733498,477,1040,0,40,14
105218865,477,1123,2,56,11
72732437,477,1106,3,18,5
121928205,477,1346,90,63,52
77223060,476,1229,73,21,12
19844561,476,1184,3,87,11
34508034,476,1198,48,8,6
141467200,476,1180,45,5,15
120403020,476,1503,31,22,14
60420048,475,1523,118,2,14
130053469,475,1226,1,75,34
141548523,475,1142,28,1,4
47143734,474,1048,39,12,21
71147526,474,1223,72,39,11
127107167,474,1140,20,15,6
74162246,474,1274,8,3,10
133461751,474,1182,2,36,0
99680770,474,1443,68,46,19
99548802,473,877,14,82,26
83346092,473,1070,0,17,9
106105995,473,1029,0,64,33
11571473,473,1295,88,47,17
19860842,472,1270,42,20,10
88260072,472,1273,12,137,13
67646195,472,1266,2,19,10
131386040,472,1237,17,27,11
81135167,472,1285,1,111,13
2474180,472,1087,27,21,8
17007443,472,1141,13,8,2
80965407,472,1530,1,60,24
19381333,472,1415,0,92,46
16351631,472,870,5,171,23
140351953,472,1050,3,19,6
115292190,472,1219,81,18,16
25867068,472,1127,62,72,17
75536562,471,934,36,16,15
108101748,471,1319,2,166,25
84538786,470,1264,121,19,10
140968041,470,1406,10,13,11
77891491,470,1178,1,31,17
679422,470,1409,9,27,2
10207907,469,1272,15,87,12
141895354,469,1193,0,21,22
78500032,469,1179,6,31,1
29579872,469,1329,66,4,15
1472133,469,817,0,33,1
32654397,469,1281,72,5,4
31506265,469,1240,4,110,22
89333606,469,1196,0,39,8
40222003,469,874,2,9,8
89304414,469,836,1,68,5
58867936,468,1113,0,48,24
14972188,468,1110,3,5,17
130161152,468,1344,1,67,6
36577224,468,1704,40,9,16
70570211,468,796,1,14,3
82865098,468,1033,1,46,14
36403590,468,1036,12,7,14
76798383,468,1064,80,2,7
124885311,467,1142,24,0,5
91304394,467,1082,9,19,14
35391440,467,1178,2,13,6
18102472,467,1068,0,32,11
74904730,467,1243,0,50,21
54460794,467,1196,5,153,23
111083622,467,1370,76,27,10
49886033,467,1463,142,15,28
103541652,467,935,2,29,7
16864147,467,926,51,15,21
78109343,467,1202,0,72,31
36034193,466,1144,0,50,3
129500471,466,897,181,1,0
82619526,466,1000,8,0,0
120161973,466,1063,0,38,7
130496816,466,1535,6,151,95
88582962,466,1171,0,55,6
31338178,466,1430,8,4,10
19164979,465,1708,39,24,8
101028248,465,1014,1,2,3
20947444,465,1244,1,48,19
102197653,465,1170,3,0,13
141343296,465,1177,62,22,27
39670075,465,886,2,13,10
105143440,465,1407,30,125,25
137567393,464,937,0,11,3
137955231,464,1257,82,12,4
110388596,464,1149,2,10,7
118967192,464,1534,55,62,13
97481341,464,869,1,32,35
25119212,464,1589,30,48,13
17062584,464,1324,7,117,35
100576625,464,1175,47,41,38
57484936,464,1038,10,0,1
75023723,464,1216,22,16,20
67275977,464,1525,16,158,51
12000507,463,1135,6,136,47
57296514,463,1067,34,64,2
124639503,463,799,1,23,10
120182336,463,1269,54,23,18
62999613,463,1412,27,59,27
91417419,463,1096,68,37,15
114197535,462,1114,1,25,4
22804811,462,1103,0,108,29
94634280,462,1119,2,58,13
126859000,461,1133,10,2,17
115454693,461,1766,8,24,3
69667551,461,1061,0,6,4
20263375,461,1340,73,11,8
10710762,461,897,37,13,20
102287533,461,870,80,27,6
133427880,461,1240,5,1,59
109819359,461,1333,35,0,11
58077011,461,843,23,47,4
62245296,460,1013,0,21,6
94101029,460,1239,19,4,12
117058802,460,1311,10,1,8
55005684,460,1383,7,28,6
103464835,460,1286,62,32,8
32400706,460,1357,2,6,12
71806663,459,1027,1,2,7
8779015,459,994,31,1,1
33543261,459,1356,2,14,7
84913654,459,876,3,4,6
132847169,459,1109,7,32,14
28627896,459,1340,1,61,5
124717738,458,1199,3,4,12
61849905,458,1277,1,46,47
124792007,458,1075,27,0,8
132331558,458,982,16,92,18
75695028,458,1364,1,39,15
66052986,458,1466,73,3,15
58079144,458,1530,0,53,18
126382145,458,1407,29,7,5
91311993,457,818,0,4,1
5346838,457,1011,4,61,15
61262074,457,1357,17,69,6
38185051,457,799,0,50,8
121811506,456,902,2,27,2
118911942,456,1306,2,57,39
77284635,456,820,4,15,10
97581512,456,1013,2,17,7
112217257,456,645,10,4,6
9670219,456,1032,1,14,6
87196325,456,738,20,4,2
48588889,456,957,3,29,12
44163312,456,1087,62,21,3
10756625,455,1188,149,1,15
104303378,455,1346,0,104,42
103920005,455,1003,0,58,10
20362789,455,1153,10,6,2
3498609,455,1179,23,7,13
108222861,455,1196,31,34,18
57218721,455,1005,1,39,8
116006674,455,1284,15,7,13
65215006,454,1190,3,4,11
126151021,454,948,17,181,6
107842938,454,1129,37,5,9
134882084,454,915,4,38,9
36215529,454,1170,2,74,12
59401882,453,1175,0,130,11
49481197,453,1023,14,4,6
89747391,453,1231,5,21,4
21008348,453,1761,21,53,20
43618103,453,982,1,18,2
5526666,453,806,0,0,5
34269301,453,1068,21,17,17
67117403,453,1010,0,33,0
42163589,453,1017,84,29,20
78027293,452,921,3,122,11
94244962,452,1171,3,30,16
104881724,452,1096,124,3,0
24744728,452,1016,19,17,14
77918889,452,1191,0,28,7
25341430,452,1016,13,16,8
112079437,452,1082,1,103,27
102096053,452,1105,8,29,25
38645842,451,1431,60,32,10
8287368,451,965,67,14,1
9187053,450,950,0,2,7
139476957,450,1197,19,67,31
130928613,450,1322,5,15,12
56448142,450,1152,0,29,4
32861478,450,1016,1,18,18
12213143,450,1243,5,31,3
21991923,450,1243,52,17,21
96715930,450,904,0,32,4
21573720,450,1004,1,105,5
25517868,450,1451,33,53,8
123202801,450,1058,14,30,10
120726550,449,1601,4,125,25
30947796,449,935,27,31,28
25220315,449,1145,1,8,5
71619728,448,1153,0,69,7
137669809,448,1071,33,54,12
3762752,448,1044,68,18,12
44137606,448,988,11,32,11
89389805,448,1098,5,54,12
37659974,448,1140,24,4,2
79278631,448,960,0,32,11
37963888,447,1162,27,38,32
454497,447,1070,1,66,10
22332656,447,930,1,13,13
88442067,447,936,0,72,0
74209995,447,844,0,0,0
116084393,447,810,2,18,17
76945203,446,1161,119,36,19
103241954,446,1001,1,0,20
107545550,446,1104,3,48,15
91127849,446,1139,1,0,10
125178818,445,1376,0,6,2
69103074,445,1425,10,6,25
37476456,445,1129,1,71,19
84242683,445,1014,0,1,4
79596701,445,1107,1,3,7
73448027,445,1091,4,5,6
108706810,445,1264,14,58,16
16876055,445,796,4,4,4
102212513,445,1004,30,7,11
75576517,444,1099,6,11,6
96320699,444,998,0,37,0
13532967,444,1360,82,1,31
46495539,444,1412,3,86,11
86236991,444,1271,1,12,15
118169472,444,1104,1,40,15
2807180,444,1123,0,32,0
122440572,444,1155,0,9,10
